app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck
1265120,Freddy Spaghetti,2020-04-01,true,false,false,Positive,90,32,4.99,4.99,0.0,true
1267940,Hunting Unlimited 1,2020-08-07,true,false,false,Positive,80,15,9.99,9.99,0.0,true
1304090,Cannibal Crossing,2022-05-26,true,false,false,Mixed,68,194,19.99,19.99,0.0,true
1371690,GRAVEN,2021-05-26,true,false,false,Mostly Positive,70,547,24.99,24.99,0.0,true
1499660,Cute animal jigsaw puzzle,2021-03-05,true,false,false,Positive,96,25,1.99,1.99,0.0,true
1505770,Meow Lab,2021-01-25,true,false,false,Very Positive,96,56,1.99,1.99,0.0,true
1530140,Aventura Copilului Albastru și Urât,2021-02-08,true,false,false,Overwhelmingly Positive,99,1997,1.99,1.99,0.0,true
1612810,Star Chef 2: Cooking Game,2021-08-09,true,false,false,Mostly Positive,75,220,0.0,0.0,0.0,true
1628440,Trick & Treat Remake,2021-09-24,true,true,true,Positive,100,40,1.99,1.99,0.0,true
1671420,Hidden Object: Detective Holmes - Heirloom,2021-09-03,true,true,false,Positive,93,30,2.99,2.99,0.0,true
1694420,Card Survival: Tropical Island,2022-09-16,true,true,false,Overwhelmingly Positive,97,1104,24.99,24.99,0.0,true
1719390,Cards and Castles 2,2021-11-02,true,true,false,Positive,81,27,19.99,19.99,0.0,true
1801650,Lost: Find,2021-12-03,true,false,false,Very Positive,88,1820,3.99,3.99,0.0,true
1829450,Dr. Kobushi's Labyrinthine Laboratory,2022-09-14,true,true,true,Positive,96,28,9.99,9.99,0.0,true
1905940,Painting VR,2022-04-14,true,false,false,Mostly Positive,75,36,19.99,19.99,0.0,true
1933740,The Caligula Effect 2,2022-06-22,true,false,false,Very Positive,92,253,49.99,49.99,0.0,true
1936360,Escape From Mandrillia: Local Asymmetric VR vs PC,2022-07-18,true,false,false,Very Positive,98,66,12.99,12.99,0.0,true
1964260,Void Prison,2022-05-19,true,false,false,Positive,90,43,2.99,2.99,0.0,true
18050,DeathSpank: Thongs of Virtue,2010-11-30,true,true,false,Very Positive,88,134,14.99,14.99,0.0,true
95300,Capsized,2011-04-29,true,true,true,Very Positive,82,559,9.99,9.99,0.0,true
214570,ETHER VAPOR Remaster,2012-09-27,true,false,false,Very Positive,83,128,7.99,7.99,0.0,true
233840,Worms Clan Wars,2013-08-15,true,true,true,Mostly Positive,77,1602,24.99,24.99,0.0,true
290300,Rebel Galaxy,2015-10-20,true,true,false,Very Positive,85,6640,19.99,19.99,0.0,true
337480,Zombie Vikings,2015-12-07,true,false,false,Mostly Positive,75,182,2.39,11.99,80.0,true
362680,Fran Bow,2015-08-27,true,true,true,Overwhelmingly Positive,97,11459,14.99,14.99,0.0,true
402560,Tabletopia,2016-11-30,true,true,false,Mixed,62,1521,0.0,0.0,0.0,true
425580,The Room Two,2016-07-05,true,false,false,Overwhelmingly Positive,97,15253,4.99,4.99,0.0,true
434420,The Chosen RPG,2016-02-04,true,false,false,Mostly Positive,70,1015,1.99,1.99,0.0,true
442210,Switchcars,2021-04-30,true,false,true,Very Positive,90,140,8.99,8.99,0.0,true
446020,Jalopy,2018-03-28,true,false,false,Mostly Positive,79,6561,14.99,14.99,0.0,true
485360,Disgraced,2016-11-18,true,false,false,Very Positive,82,68,9.99,9.99,0.0,true
485510,Nioh: Complete Edition,2017-11-07,true,false,false,Mostly Positive,79,23465,49.99,49.99,0.0,true
493060,Ballistic Tanks,2016-09-20,true,true,true,Very Positive,81,203,4.99,4.99,0.0,true
838390,Merry Glade,2018-05-11,true,false,false,Very Positive,94,155,3.99,3.99,0.0,true
574180,Remnants,2021-03-05,true,false,false,Mostly Positive,75,627,15.99,15.99,0.0,true
589200,Dreadhalls,2017-03-09,true,false,false,Very Positive,94,301,9.99,9.99,0.0,true
680380,Night Call,2019-07-17,true,true,false,Mostly Positive,76,236,19.99,19.99,0.0,true
697650,The 25th Ward: The Silver Case,2018-03-13,true,true,true,Very Positive,91,224,19.99,19.99,0.0,true
723390,Hunt Down The Freeman,2018-02-23,true,false,false,Mixed,46,2565,9.99,9.99,0.0,true
727850,ELDERBORN,2020-01-30,true,false,false,Very Positive,88,1463,14.99,14.99,0.0,true
779430,Full Ace Tennis Simulator,2018-02-28,true,false,false,Very Positive,89,294,24.99,24.99,0.0,true
798290,MXGP PRO,2018-06-29,true,false,false,Very Positive,83,647,24.99,24.99,0.0,true
815780,PIPE by BMX Streets,2018-03-15,true,true,false,Very Positive,93,5032,9.99,9.99,0.0,true
822760,Fureraba ~Friend to Lover~,2018-05-04,true,false,false,Very Positive,98,265,29.99,29.99,0.0,true
922500,KILL la KILL -IF,2019-07-25,true,false,false,Mostly Positive,70,1036,19.99,19.99,0.0,true
951330,Weaponry Dealer VR,2020-04-17,true,false,false,Mixed,68,48,9.99,9.99,0.0,true
1139940,ATOM RPG Trudograd,2021-09-13,true,true,true,Very Positive,91,2710,10.99,10.99,0.0,true
1166840,Breach: The Archangel Job,2019-11-14,true,true,true,Very Positive,94,70,8.99,8.99,0.0,true
1241510,The Test,2020-02-24,true,false,false,Overwhelmingly Positive,97,17604,1.99,1.99,0.0,true
1282410,Hard West 2,2022-08-04,true,false,false,Mostly Positive,77,1620,29.99,29.99,0.0,true
1301720,Escape Room - Der kranke Kollege,2020-09-05,true,false,false,Very Positive,88,8615,0.0,0.0,0.0,true
1337010,Alba: A Wildlife Adventure,2020-12-11,true,false,false,Overwhelmingly Positive,97,3277,16.99,16.99,0.0,true
1361680,cyberpunkdreams,2021-05-14,true,false,true,Mostly Positive,75,656,0.0,0.0,0.0,true
1442650,White Day VR: The Courage Test,2020-10-30,true,false,false,Mostly Positive,72,47,4.99,4.99,0.0,true
1469620,Epic Battle Fantasy Collection,2022-05-30,true,false,false,Very Positive,96,197,7.99,7.99,0.0,true
1491510,Recon Control,2021-11-04,true,false,false,Very Positive,88,53,9.99,9.99,0.0,true
1505540,Get Together: A Coop Adventure,2021-10-14,true,false,false,Mostly Positive,72,59,10.99,10.99,0.0,true
1506680,Horror Tycoon,2022-10-20,true,false,false,Mixed,69,65,14.99,14.99,0.0,true
1507740,Vamp Night,2021-01-26,true,false,true,Positive,83,12,1.99,1.99,0.0,true
1591870,Drift Phonk 666,2021-04-16,true,false,false,Very Positive,94,230,10.99,10.99,0.0,true
1613470,Roboplant,2022-11-10,true,false,true,Mostly Positive,71,35,19.99,19.99,0.0,true
1665080,JUMANJI: The Curse Returns,2021-09-01,true,false,false,Mixed,61,39,9.99,9.99,0.0,true
1732800,Cascade Tactics,2022-02-17,true,false,true,Positive,86,23,7.99,7.99,0.0,true
1839940,Dakar Desert Rally,2022-10-04,true,false,false,Mixed,60,745,39.99,39.99,0.0,true
1862690,My Gaming Club,2022-12-13,true,false,false,Very Positive,89,356,16.99,16.99,0.0,true
1945560,World of Mines Creator's Edition,2022-05-10,true,true,false,Positive,86,15,4.99,4.99,0.0,true
1953490,Seven Deadly Dates,2022-07-07,true,false,false,Positive,94,19,6.99,6.99,0.0,true
1971770,Wandering in space VR,2022-06-30,true,false,false,Very Positive,80,111,14.99,14.99,0.0,true
1975660,Space Tail: Every Journey Leads Home,2022-11-03,true,false,true,Positive,92,28,19.99,19.99,0.0,true
2050540,Pocket Clothier,2022-07-24,true,false,false,Positive,92,41,8.99,8.99,0.0,true
300,Day of Defeat: Source,2010-07-12,true,true,true,Very Positive,90,12481,9.99,9.99,0.0,true
40330,Secret Files: Tunguska,2009-10-29,true,false,false,Very Positive,88,254,9.99,9.99,0.0,true
63900,Fantasy Wars,2010-08-06,true,false,false,Very Positive,88,187,4.99,4.99,0.0,true
215470,Primal Carnage,2012-10-29,true,false,false,Mostly Positive,77,4831,4.99,4.99,0.0,true
239070,Hammerwatch,2013-08-12,true,true,true,Very Positive,89,3493,9.99,9.99,0.0,true
248570,Toribash,2014-05-16,true,true,true,Very Positive,88,15672,0.0,0.0,0.0,true
270010,Time Rifters,2014-10-21,true,true,false,Very Positive,88,351,9.99,9.99,0.0,true
272620,Serious Sam's Bogus Detour,2017-06-20,true,false,true,Very Positive,80,338,9.99,9.99,0.0,true
284000,Putt-Putt® and Pep's Balloon-o-Rama,2014-04-17,true,true,true,Positive,84,38,4.99,4.99,0.0,true
284020,Freddi Fish and Luther's Maze Madness,2014-04-17,true,true,true,Positive,86,43,4.99,4.99,0.0,true
293900,Pivvot,2014-07-14,true,true,true,Very Positive,89,181,4.99,4.99,0.0,true
340000,Headlander,2016-07-25,true,true,false,Very Positive,90,552,19.99,19.99,0.0,true
349300,Littlewitch Romanesque: Editio Regia,2015-04-03,true,false,false,Mostly Positive,77,93,14.99,14.99,0.0,true
358290,Hocus Pocus,2014-05-05,true,true,false,Very Positive,92,91,4.99,4.99,0.0,true
374380,Revolution Under Siege Gold,2015-07-02,true,false,false,Mostly Positive,74,106,24.99,24.99,0.0,true
409600,Contract With The Devil,2015-12-11,true,false,false,Mostly Positive,71,170,4.99,4.99,0.0,true
433280,Warlords Battlecry III,2016-01-22,true,false,false,Very Positive,82,680,9.99,9.99,0.0,true
458730,Conception II: Children of the Seven Stars,2016-08-15,true,false,false,Very Positive,80,563,3.99,19.99,80.0,true
461870,Police Simulator: Patrol Duty,2019-06-18,true,false,false,Mixed,52,3636,17.99,17.99,0.0,true
492230,Space Hulk: Tactics,2018-10-09,true,false,false,Mixed,64,641,14.99,14.99,0.0,true
505170,Carmageddon: Max Damage,2016-10-27,true,false,false,Mostly Positive,78,2147,16.99,16.99,0.0,true
539470,Police Stories,2019-09-19,true,false,false,Very Positive,86,5560,5.99,14.99,60.0,true
612930,Fight of Gods,2019-03-28,true,false,false,Very Positive,84,713,14.99,14.99,0.0,true
691830,Avernum 3: Ruined World,2018-01-31,true,true,false,Very Positive,85,191,19.99,19.99,0.0,true
732930,Wunderling DX,2020-03-05,true,true,true,Very Positive,95,74,14.99,14.99,0.0,true
766730,Gachimuchi Reloaded,2018-02-14,true,false,false,Very Positive,93,193,0.99,0.99,0.0,true
799510,Squidlit,2018-03-02,true,false,false,Very Positive,95,307,1.99,1.99,0.0,true
812070,Project Nightmares Case 36: Henrietta Kedward,2021-09-29,true,false,false,Mostly Positive,79,262,19.99,19.99,0.0,true
823130,Totally Accurate Battlegrounds,2018-06-05,true,false,false,Very Positive,88,76790,0.0,0.0,0.0,true
840390,Spacebase Startopia,2021-03-26,true,true,true,Mixed,59,314,39.99,39.99,0.0,true
840800,Outlaws of the Old West,2019-03-12,true,false,false,Mixed,61,5253,19.99,19.99,0.0,true
841770,Siralim 3,2018-10-15,true,true,true,Very Positive,94,860,14.99,14.99,0.0,true
850980,GUILTY GEAR,2019-05-15,true,false,false,Very Positive,86,299,9.99,9.99,0.0,true
900050,Amber's Airline - High Hopes,2018-09-03,true,true,false,Very Positive,86,98,12.99,12.99,0.0,true
914010,Train Station Renovation,2020-10-01,true,false,false,Very Positive,84,1720,18.99,18.99,0.0,true
923260,Golf Peaks,2018-11-13,true,true,false,Very Positive,94,340,4.99,4.99,0.0,true
959880,Dungeon Town,2021-09-24,true,false,false,Mostly Positive,79,314,14.99,19.99,25.0,true
1020590,Space Pilgrim Academy: Reunion,2019-03-29,true,false,false,Very Positive,100,53,1.99,1.99,0.0,true
1020800,CAR TUNE: Project,2020-02-20,true,false,false,Very Positive,84,388,13.99,13.99,0.0,true
1048920,The Jolly Gang's Misadventures in Africa / Масяня в полной Африке,2019-03-24,true,false,false,Very Positive,92,83,6.99,6.99,0.0,true
1084520,雀姬/姫麻雀,2019-08-05,true,true,false,Mixed,58,2349,0.0,0.0,0.0,true
1101760,CRAZY DRIVER,2019-08-25,true,true,true,Very Positive,80,126,0.99,0.99,0.0,true
1136730,Defect Process,2022-11-30,true,true,true,Positive,100,14,7.99,7.99,0.0,true
1142080,Pawnbarian,2021-09-24,true,true,true,Very Positive,92,323,9.99,9.99,0.0,true
1157700,Pro Wrestling Sim,2021-03-29,true,true,true,Very Positive,96,230,19.99,19.99,0.0,true
1218280,Bad Guys at School,2020-06-15,true,false,false,Very Positive,88,1141,4.49,4.99,10.0,true
1220150,Blue Fire,2021-02-04,true,false,false,Very Positive,85,1208,19.99,19.99,0.0,true
1265870,Cave Digger PC Edition,2020-08-14,true,false,false,Mostly Positive,78,47,14.99,14.99,0.0,true
1285160,Depanneur Nocturne,2020-05-26,true,true,true,Very Positive,96,176,4.99,4.99,0.0,true
1299400,Understand,2020-10-30,true,true,false,Very Positive,92,489,3.99,3.99,0.0,true
1335530,Alisa,2021-10-22,true,true,true,Very Positive,91,572,17.99,17.99,0.0,true
1399240,Yotsume God -Reunion-,2022-02-15,true,false,false,Very Positive,98,208,29.99,29.99,0.0,true
1444920,Doctor Who: The Edge of Reality,2021-10-13,true,false,false,Mixed,60,203,24.99,24.99,0.0,true
1466680,Sakura MMO Extra,2021-01-11,true,false,true,Mostly Positive,79,49,9.99,9.99,0.0,true
1478410,像素男友 语音完整版,2020-12-24,true,false,false,Very Positive,96,226,3.99,3.99,0.0,true
1549550,Haven Park,2021-08-05,true,true,true,Very Positive,96,456,8.99,8.99,0.0,true
1631640,异变战区  E.E.R.I.E,2021-06-12,true,false,false,Very Positive,80,419,14.99,14.99,0.0,true
1656600,Fluffy Cubed,2021-06-18,true,false,false,Very Positive,96,77,0.89,1.99,55.0,true
1694260,Moons of Ardan,2021-10-21,true,false,false,Positive,95,48,14.99,14.99,0.0,true
1758910,Time Commando,2021-10-09,true,true,false,Positive,97,40,5.99,5.99,0.0,true
1772310,Grey Heritage: Faded Vision,2022-12-09,true,false,true,Positive,83,18,14.99,14.99,0.0,true
1778720,Blast Beat,2022-01-13,true,false,false,Positive,95,41,15.99,19.99,20.0,true
2137200,Novi Cube,2022-09-22,true,false,false,Positive,81,22,1.99,1.99,0.0,true
2141730,Backrooms: Escape Together,2022-10-18,true,false,false,Very Positive,81,838,4.99,4.99,0.0,true
2149480,Card Cowboy,2022-10-04,true,true,false,Positive,100,14,2.99,2.99,0.0,true
2840,X: Beyond the Frontier,2010-10-08,true,false,false,Mostly Positive,75,233,1.49,4.99,70.0,true
3020,Call of Juarez,2007-11-08,true,false,false,Very Positive,82,1989,9.99,9.99,0.0,true
227860,Castle Story,2017-08-17,true,true,true,Mixed,64,7432,24.99,24.99,0.0,true
231330,Deadfall Adventures,2013-11-15,true,false,true,Mostly Positive,74,1167,19.99,19.99,0.0,true
244890,Velocity®Ultra,2013-12-12,true,false,false,Very Positive,84,108,9.99,9.99,0.0,true
299680,Tengami,2015-01-15,true,true,false,Very Positive,83,774,6.99,6.99,0.0,true
317300,Roommates,2014-10-15,true,true,true,Mostly Positive,77,98,12.49,24.99,50.0,true
324680,Impossible Creatures Steam Edition,2015-11-11,true,false,false,Overwhelmingly Positive,95,1271,9.99,9.99,0.0,true
336760,Pilot Brothers,2014-12-18,true,false,false,Very Positive,87,175,4.99,4.99,0.0,true
341730,Dustoff Heli Rescue,2015-03-06,true,true,false,Very Positive,86,273,3.99,3.99,0.0,true
383230,Dungeon Souls,2016-12-02,true,true,true,Mostly Positive,77,1307,12.99,12.99,0.0,true
406850,Crush Your Enemies,2016-07-13,true,true,true,Very Positive,83,318,9.99,9.99,0.0,true
425210,Shadwen,2016-05-17,true,true,true,Mostly Positive,77,917,16.99,16.99,0.0,true
428540,Fragments of Him,2016-05-03,true,false,false,Very Positive,86,95,9.99,9.99,0.0,true
1325890,SILT,2022-06-01,true,false,false,Mostly Positive,73,262,14.99,14.99,0.0,true
495280,Disgaea 2 PC,2017-01-30,true,true,true,Very Positive,90,1221,19.99,19.99,0.0,true
539660,ChronoClock,2017-02-28,true,false,false,Very Positive,92,108,29.99,29.99,0.0,true
553640,ICEY,2016-11-17,true,true,false,Very Positive,90,21856,10.99,10.99,0.0,true
606710,Sphinx and the Cursed Mummy,2017-11-10,true,true,true,Very Positive,93,409,14.99,14.99,0.0,true
609490,Minit,2018-04-03,true,true,true,Very Positive,92,1264,9.99,9.99,0.0,true
650330,Sanator: Scarlet Scarf,2019-06-06,true,true,true,Very Positive,90,357,9.99,9.99,0.0,true
655100,Oik 3,2017-11-09,true,false,false,Very Positive,88,703,0.99,0.99,0.0,true
663210,12 Labours of Hercules VII: Fleecing the Fleece (Platinum Edition),2018-01-12,true,true,false,Very Positive,93,112,2.99,2.99,0.0,true
706020,Fade to Silence,2019-04-30,true,false,false,Mixed,62,914,29.99,29.99,0.0,true
724490,Protocol,2018-11-20,true,false,false,Mostly Positive,71,241,10.49,14.99,30.0,true
741150,ArtPose Pro,2018-03-08,true,false,false,Very Positive,80,222,9.99,9.99,0.0,true
757300,Truberbrook / Trüberbrook,2019-03-12,true,true,true,Mostly Positive,73,924,29.99,29.99,0.0,true
779290,Stygian: Reign of the Old Ones,2019-09-26,true,true,true,Mixed,66,1603,19.99,19.99,0.0,true
812550,The King's Bird,2018-08-23,true,false,false,Mostly Positive,75,284,19.99,19.99,0.0,true
842150,Wild West Saga: Idle Tycoon Clicker,2018-12-18,true,true,true,Mixed,67,719,0.0,0.0,0.0,true
853450,Nevergrind Online,2022-06-09,true,false,false,Very Positive,85,504,19.99,19.99,0.0,true
912170,Groupy,2019-05-23,true,false,false,Positive,82,41,9.99,9.99,0.0,true
926990,WolfQuest: Anniversary Edition,2019-07-25,true,true,false,Overwhelmingly Positive,97,4646,19.99,19.99,0.0,true
980210,HordeCore,2022-03-02,true,false,false,Mostly Positive,73,91,11.99,11.99,0.0,true
1056840,Arcanium: Rise of Akhan,2022-09-21,true,false,false,Very Positive,81,511,24.99,24.99,0.0,true
1116770,Shovel Knight Showdown,2019-12-10,true,true,true,Very Positive,91,67,9.99,9.99,0.0,true
1192910,食用系少女：美食內戰 Food Girls：Civil War,2019-12-13,true,true,false,Very Positive,95,63,19.99,19.99,0.0,true
1215320,Piczle Cross Adventure,2020-04-16,true,false,false,Positive,95,47,9.99,9.99,0.0,true
1235830,Dark Water : Slime Invader,2021-03-18,true,false,false,Very Positive,93,110,3.74,14.99,75.0,true
1271400,Adios,2021-03-16,true,false,false,Very Positive,94,857,17.99,17.99,0.0,true
1295740,Mine Dungeon2 ~Rurumu's trip~,2020-09-29,true,false,false,Mostly Positive,78,14,9.99,9.99,0.0,true
1302860,Assembly Planter,2020-08-04,true,false,false,Very Positive,89,162,4.99,4.99,0.0,true
1419040,Road Maintenance Simulator,2022-04-06,true,false,false,Mixed,51,92,24.99,24.99,0.0,true
1423600,BLUE REFLECTION: Second Light,2021-11-08,true,false,false,Mostly Positive,79,678,59.99,59.99,0.0,true
1441400,Mason: Building Bricks,2020-11-09,true,false,false,Positive,85,21,19.99,19.99,0.0,true
1473550,Habroxia 2,2021-02-03,true,false,false,Positive,89,29,2.99,9.99,70.0,true
1492620,Jelly Is Sticky,2022-05-19,true,false,false,Very Positive,98,64,14.99,14.99,0.0,true
1517970,Aeterna Noctis,2021-12-14,true,false,false,Very Positive,81,830,29.99,29.99,0.0,true
1576370,REPLIKATOR,2022-05-11,true,false,false,Very Positive,87,78,11.99,11.99,0.0,true
1599880,Cats in Time,2021-08-26,true,false,false,Overwhelmingly Positive,97,568,4.99,4.99,0.0,true
1600370,Not Tonight 2,2022-02-11,true,false,false,Very Positive,86,216,19.99,19.99,0.0,true
1708550,Cassiodora,2022-12-15,true,false,false,Positive,100,10,14.99,14.99,0.0,true
1711420,Queer Man Peering Into A Rock Pool.jpg,2022-07-13,true,true,false,Very Positive,98,64,5.99,5.99,0.0,true
1736300,LIBLADE,2021-11-06,true,false,false,Very Positive,92,97,6.99,6.99,0.0,true
293680,Cinders,2014-05-01,true,true,false,Very Positive,87,465,19.99,19.99,0.0,true
1777750,Ninki Seiyuu: How to Make a Pop Voice Actress,2021-10-14,true,false,false,Very Positive,94,88,39.99,39.99,0.0,true
1849570,恋~一些小清新的猎奇故事~,2022-03-29,true,false,false,Very Positive,87,72,1.99,1.99,0.0,true
1962770,Nova Empire,2022-05-26,true,false,false,Mixed,48,112,0.0,0.0,0.0,true
2012610,Age of Undead,2022-07-26,true,false,false,Positive,83,36,15.99,19.99,20.0,true
2113570,Ascend: Reborn,2022-11-30,true,false,false,Mostly Positive,77,540,0.0,0.0,0.0,true
2134640,Viking Heroes 3,2022-11-16,true,false,false,Positive,90,11,4.99,4.99,0.0,true
8880,Freedom Force,2009-05-29,true,false,false,Mixed,60,384,1.24,4.99,75.0,true
12500,PuzzleQuest: Challenge of the Warlords,2008-01-29,true,false,false,Very Positive,86,849,9.99,9.99,0.0,true
209540,Strike Suit Zero,2013-01-23,true,true,true,Mostly Positive,79,1184,19.99,19.99,0.0,true
211400,Deadlight,2012-10-25,true,false,false,Mostly Positive,79,8968,14.99,14.99,0.0,true
222940,THE KING OF FIGHTERS XIII STEAM EDITION,2013-09-13,true,false,false,Very Positive,90,6988,19.99,19.99,0.0,true
310700,Super Win the Game,2014-10-01,true,true,true,Very Positive,89,490,7.99,7.99,0.0,true
316790,Grim Fandango Remastered,2015-01-26,true,true,true,Very Positive,90,5363,14.99,14.99,0.0,true
334310,Plebby Quest: The Crusades,2020-04-08,true,false,false,Very Positive,87,2246,19.99,19.99,0.0,true
380120,Celia's Quest,2015-06-24,true,false,false,Positive,86,30,3.99,3.99,0.0,true
383690,Mu Complex,2015-10-23,true,true,true,Very Positive,81,176,8.99,8.99,0.0,true
397690,Hyperspace Invaders II: Pixel Edition,2015-09-04,true,false,false,Very Positive,82,313,4.99,4.99,0.0,true
415480,Hyperdevotion Noire: Goddess Black Heart (Neptunia),2016-04-26,true,false,false,Very Positive,81,759,14.99,14.99,0.0,true
720620,TaleSpire,2021-04-14,true,true,false,Very Positive,93,2959,25.0,0.0,0.0,true
475550,Beholder,2016-11-09,true,true,true,Very Positive,91,16995,9.99,9.99,0.0,true
514290,Factory Engineer,2017-03-20,true,true,true,Mixed,43,109,9.99,9.99,0.0,true
536280,Disintegration,2020-06-15,true,false,false,Mixed,60,171,29.99,29.99,0.0,true
537450,ReCore: Definitive Edition,2018-09-14,true,false,false,Mixed,60,975,19.99,19.99,0.0,true
558450,Fibrillation HD,2017-04-11,true,false,true,Very Positive,88,255,2.49,4.99,50.0,true
576810,2 Ninjas 1 Cup,2017-02-03,true,false,true,Very Positive,80,211,0.99,0.99,0.0,true
594130,Winds of Change,2019-08-21,true,true,true,Very Positive,97,458,19.99,19.99,0.0,true
601220,Zup! F,2019-12-11,true,false,false,Overwhelmingly Positive,97,7308,1.99,1.99,0.0,true
610370,Desperados III,2020-06-16,true,true,true,Overwhelmingly Positive,96,7579,39.99,39.99,0.0,true
649600,Swords and Sandals 2 Redux,2017-06-29,true,true,false,Mostly Positive,77,405,8.99,8.99,0.0,true
668360,Bokuten - Why I Became an Angel,2019-12-19,true,false,false,Very Positive,83,59,44.99,44.99,0.0,true
673800,Zup! XS,2019-04-17,true,false,false,Very Positive,86,1087,1.99,1.99,0.0,true
774091,Ostalgie: The Berlin Wall,2018-03-25,true,true,true,Very Positive,93,547,5.99,5.99,0.0,true
785790,WHAT THE GOLF?,2020-10-22,true,true,true,Very Positive,93,2525,7.99,19.99,60.0,true
831570,Isoland,2018-05-01,true,true,false,Very Positive,93,216,0.99,0.99,0.0,true
855550,Coffee Noir - Business Detective Game,2021-09-30,true,true,true,Mostly Positive,72,43,24.99,24.99,0.0,true
871210,Lamp Chronicle,2021-01-20,true,false,false,Mostly Positive,70,55,14.99,14.99,0.0,true
936180,Atelier Totori ~The Adventurer of Arland~ DX,2018-12-03,true,false,false,Very Positive,80,238,39.99,39.99,0.0,true
951670,Precipice,2019-05-01,true,false,true,Very Positive,81,265,7.99,7.99,0.0,true
952200,stikir,2019-10-23,true,false,false,Very Positive,89,130,2.99,2.99,0.0,true
978790,Frantic Dimension,2018-12-28,true,false,false,Very Positive,91,56,0.79,0.99,20.0,true
987400,Disney's Hercules,2019-05-17,true,false,false,Very Positive,87,271,2.99,5.99,50.0,true
1058710,Medieval Monarch,2020-01-01,true,false,false,Very Positive,80,277,9.99,9.99,0.0,true
1075190,A Game of Thrones: The Board Game - Digital Edition,2020-10-06,true,true,false,Mostly Positive,72,1373,19.99,19.99,0.0,true
1134520,Dark Light,2022-09-29,true,true,false,Mostly Positive,78,393,12.74,16.99,25.0,true
1188900,Fire Tonight,2021-08-12,true,true,false,Very Positive,83,53,5.99,5.99,0.0,true
1198860,Snowballs,2020-11-09,true,false,false,Very Positive,85,108,0.99,0.99,0.0,true
1212830,Seek Girl Ⅳ,2020-01-09,true,false,false,Mostly Positive,74,1761,0.99,0.99,0.0,true
1249800,Xuan-Yuan Sword VII,2020-10-28,true,false,false,Mixed,62,8073,34.99,34.99,0.0,true
1285210,CasinoLife Poker - #1 Free Texas Holdem 3D,2020-08-05,true,false,false,Mixed,65,114,0.0,0.0,0.0,true
1286880,Ship Graveyard Simulator,2021-11-10,true,false,false,Mostly Positive,70,956,14.99,14.99,0.0,true
1321030,No one lives in heaven,2020-06-11,true,true,true,Positive,90,42,9.99,9.99,0.0,true
1363680,FALLING OUT,2022-10-05,true,false,false,Positive,100,14,11.24,14.99,25.0,true
205710,EverQuest,2012-12-13,true,false,false,Very Positive,80,1804,0.0,0.0,0.0,true
466560,Northgard,2018-03-07,true,true,true,Very Positive,88,43461,30.0,0.0,0.0,true
1367300,Blade Assault,2022-01-17,true,false,false,Very Positive,81,1465,17.99,17.99,0.0,true
1491200,Few Nights More,2022-04-28,true,false,false,Very Positive,95,83,19.99,19.99,0.0,true
1493300,100 hidden aliens,2020-12-19,true,false,false,Very Positive,91,226,0.99,0.99,0.0,true
1503920,Aery - A Journey Beyond Time,2021-02-25,true,false,false,Very Positive,95,62,9.99,9.99,0.0,true
1514840,All-In-One Sports VR,2021-02-25,true,false,false,Very Positive,84,371,19.99,19.99,0.0,true
1526930,PolyCore Defense,2022-07-21,true,false,false,Positive,90,42,9.99,9.99,0.0,true
1539580,Bird,2021-02-17,true,false,false,Very Positive,82,488,0.99,0.99,0.0,true
1585020,JUNKPUNK,2021-11-12,true,false,false,Mostly Positive,78,432,15.99,15.99,0.0,true
1657780,Ultimechs,2022-09-15,true,false,false,Very Positive,85,130,0.0,0.0,0.0,true
1721530,The Captain,2021-12-03,true,true,true,Very Positive,92,213,19.99,19.99,0.0,true
1733880,Gunvolt Chronicles: Luminous Avenger iX 2,2022-01-27,true,false,false,Mostly Positive,70,321,24.99,24.99,0.0,true
1802270,TypeOut,2022-11-30,true,true,false,Mostly Positive,70,10,4.99,4.99,0.0,true
1804360,Slot Idler,2021-11-20,true,false,false,Positive,81,11,3.99,3.99,0.0,true
1835870,The Black Cat Magician,2022-01-21,true,true,false,Very Positive,91,193,2.99,3.99,25.0,true
1860860,Flower girl 2,2022-07-21,true,false,false,Very Positive,83,1764,0.0,0.0,0.0,true
1861870,Shadow Fate,2022-04-05,true,false,false,Positive,94,19,14.99,14.99,0.0,true
1919460,Seraph's Last Stand,2022-03-23,true,false,false,Very Positive,94,2653,0.99,0.99,0.0,true
1949190,Necrosmith,2022-07-13,true,false,false,Very Positive,88,3392,2.99,2.99,0.0,true
2066490,Robot Resistors,2022-10-21,true,false,false,Positive,87,24,4.99,4.99,0.0,true
2088630,Airport Ground Handling Simulator VR,2022-08-25,true,false,false,Mixed,68,75,29.99,29.99,0.0,true
2610,GUN™,2006-10-13,true,false,false,Very Positive,91,1383,19.99,19.99,0.0,true
61510,Age of Wonders II: The Wizard's Throne,2010-10-01,true,false,false,Very Positive,82,223,9.99,9.99,0.0,true
203990,SATAZIUS,2011-12-16,true,false,true,Very Positive,89,158,5.99,5.99,0.0,true
253940,Septerra Core,2013-09-27,true,true,true,Very Positive,81,479,4.99,4.99,0.0,true
280930,Battlepillars Gold Edition,2014-04-28,true,false,false,Very Positive,86,167,4.99,4.99,0.0,true
